Customer_ID,Gender,Age,Income,Car_Type,Marital_Status,Has_Children,Education,Credit_Score,Purchased
CUST11939,Male,62.0,46417.0,SUV,Married,Yes,Master,687.0,Yes
CUST14796,Male,39.0,28587.0,Sedan,Married,Yes,Bachelor,699.0,Yes
CUST12862,Male,32.0,56279.0,Truck,Married,Yes,PhD,722.0,Yes
CUST14065,Female,54.0,30233.0,Hatchback,Divorced,No,Bachelor,613.0,No
CUST10513,Male,32.0,62733.0,Hatchback,Married,Yes,Bachelor,658.0,No
CUST10081,Female,45.0,43322.0,Hatchback,Married,No,Master,682.0,Yes
CUST10794,Female,33.0,39697.0,SUV,Divorced,No,High School,613.0,No
CUST11308,Male,32.0,31842.0,Hatchback,Married,Yes,Bachelor,594.0,Yes
CUST14581,Female,35.0,25543.0,Sedan,Married,Yes,Bachelor,847.0,No
CUST10914,Female,55.0,30116.0,SUV,Married,Yes,Bachelor,755.0,Yes
CUST13452,Female,32.0,45474.0,Truck,Single,No,High School,580.0,No
CUST13695,Male,32.0,22843.0,Hatchback,Married,Yes,Bachelor,672.0,Yes
CUST14840,Male,40.0,51338.0,Hatchback,Married,No,Bachelor,703.0,No
CUST13156,Female,39.0,69230.0,Sedan,Married,Yes,Master,714.0,Yes
CUST12198,Male,41.0,40704.0,Luxury,Single,Yes,Bachelor,637.0,Yes
CUST14264,Female,67.0,23521.0,Hatchback,Married,Yes,Bachelor,696.0,No
CUST10774,Male,53.0,30973.0,SUV,Single,No,High School,732.0,No
CUST10329,Male,59.0,20000.0,Truck,Widowed,Yes,Bachelor,680.0,No
CUST12054,Male,27.0,35635.0,Hatchback,Married,Yes,PhD,629.0,Yes
CUST12001,Male,35.0,34151.0,Sedan,Single,No,Master,672.0,Yes
CUST10943,Female,34.0,33641.0,SUV,Married,Yes,Bachelor,689.0,Yes
CUST10822,Male,55.0,77793.0,Truck,Married,Yes,High School,686.0,No
CUST14560,Male,24.0,30213.0,Sedan,Married,Yes,Bachelor,698.0,Yes
CUST10909,Male,55.0,39451.0,SUV,Married,Yes,Master,652.0,Yes
CUST12516,Female,20.0,26738.0,Truck,Married,Yes,Bachelor,774.0,No
CUST10181,Male,26.0,44727.0,SUV,Married,Yes,Master,680.0,Yes
CUST10164,Female,41.0,32214.0,Luxury,Single,Yes,PhD,644.0,No
CUST11523,Female,22.0,27483.0,SUV,Married,No,Bachelor,618.0,No
CUST10451,Female,53.0,29539.0,Truck,Married,Yes,Bachelor,766.0,No
CUST13983,Male,37.0,20000.0,Luxury,Married,Yes,Master,657.0,Yes
CUST12538,Male,38.0,26552.0,SUV,Single,Yes,Master,575.0,Yes
CUST14381,Female,31.0,42079.0,Luxury,Married,Yes,PhD,685.0,Yes
CUST14811,Female,54.0,38763.0,Luxury,Single,No,Bachelor,637.0,No
CUST11311,Male,36.0,29010.0,SUV,Divorced,No,Master,711.0,Yes
CUST13149,Male,54.0,30804.0,Truck,Married,Yes,Bachelor,776.0,Yes
CUST11111,Male,62.0,32397.0,Sedan,Married,Yes,Bachelor,769.0,No
CUST14580,Male,48.0,45232.0,Sedan,Single,No,Bachelor,576.0,No
CUST13874,Female,46.0,29365.0,SUV,Divorced,Yes,PhD,681.0,No
CUST13489,Female,25.0,30011.0,Hatchback,Married,No,Bachelor,685.0,No
CUST11287,Male,33.0,26265.0,Truck,Single,Yes,Bachelor,669.0,Yes
CUST14209,Female,25.0,60529.0,SUV,Married,Yes,Bachelor,761.0,Yes
CUST14679,Female,42.0,38369.0,Luxury,Married,Yes,Master,658.0,Yes
CUST13680,Female,41.0,39811.0,SUV,Married,Yes,Bachelor,628.0,Yes
CUST14415,Female,38.0,29368.0,Sedan,Single,No,Master,608.0,Yes
CUST14200,Female,26.0,57400.0,Sedan,Married,Yes,Bachelor,741.0,Yes
CUST13300,Female,37.0,43510.0,Hatchback,Divorced,No,PhD,744.0,Yes
CUST13310,Female,40.0,20000.0,Luxury,Single,No,Bachelor,713.0,Yes
CUST14589,Female,34.0,32733.0,SUV,Widowed,No,High School,671.0,Yes
CUST13125,Male,19.0,36762.0,Sedan,Widowed,No,Bachelor,830.0,No
CUST10327,Female,55.0,37835.0,Sedan,Married,Yes,Bachelor,815.0,Yes
CUST11790,Female,27.0,28121.0,Hatchback,Married,No,Master,714.0,Yes
CUST12490,Male,43.0,34358.0,SUV,Married,Yes,PhD,687.0,Yes
CUST12006,Male,44.0,43542.0,SUV,Married,Yes,Bachelor,678.0,Yes
CUST12007,Male,33.0,27980.0,Luxury,Divorced,Yes,Bachelor,726.0,No
CUST11858,Female,27.0,20000.0,Sedan,Married,No,Master,659.0,Yes
CUST14719,Female,29.0,75090.0,SUV,Married,No,Bachelor,657.0,No
CUST10312,Female,32.0,31125.0,Hatchback,Married,Yes,Master,663.0,Yes
CUST10832,Female,39.0,38627.0,Sedan,Married,Yes,Master,658.0,Yes
CUST13079,Female,33.0,75151.0,Sedan,Married,No,Bachelor,665.0,No
CUST14752,Female,41.0,32222.0,Hatchback,Divorced,Yes,Bachelor,702.0,Yes
CUST13462,Male,41.0,51411.0,SUV,Single,No,Master,653.0,Yes
CUST11201,Male,39.0,66383.0,SUV,Single,Yes,Bachelor,720.0,Yes
CUST14424,Male,29.0,69947.0,Luxury,Married,Yes,Master,729.0,Yes
CUST13547,Male,29.0,56120.0,Hatchback,Single,Yes,High School,685.0,Yes
CUST14062,Female,60.0,72623.0,SUV,Single,Yes,Bachelor,673.0,No
CUST12134,Male,52.0,31038.0,SUV,Married,No,Bachelor,660.0,No
CUST13451,Male,20.0,29556.0,SUV,Married,Yes,PhD,633.0,Yes
CUST12209,Male,41.0,42553.0,Hatchback,Married,Yes,Bachelor,752.0,Yes
CUST11901,Male,42.0,28365.0,Truck,Divorced,No,Master,688.0,No
CUST14050,Male,41.0,59412.0,Hatchback,Single,No,Master,553.0,No
CUST11481,Male,31.0,20000.0,Sedan,Married,Yes,Master,678.0,Yes
CUST10777,Male,26.0,45429.0,SUV,Widowed,No,High School,713.0,Yes
CUST10799,Female,32.0,23284.0,Hatchback,Married,Yes,Bachelor,746.0,Yes
CUST13714,Female,51.0,20000.0,SUV,Married,Yes,Master,712.0,No
CUST13942,Male,28.0,26742.0,Sedan,Married,Yes,Bachelor,621.0,Yes
CUST10054,Male,33.0,80707.0,Hatchback,Married,No,Master,714.0,Yes
CUST12972,Male,44.0,28766.0,Sedan,Single,No,High School,643.0,No
CUST13335,Female,40.0,32905.0,SUV,Married,Yes,Bachelor,791.0,Yes
CUST11920,Female,44.0,27048.0,Sedan,Married,No,Bachelor,608.0,No
CUST13715,Male,52.0,45101.0,Sedan,Married,Yes,Bachelor,720.0,No
CUST14680,Male,32.0,30308.0,SUV,Married,Yes,Bachelor,697.0,Yes
CUST10946,Female,35.0,54620.0,Sedan,Married,Yes,Bachelor,639.0,Yes
CUST11701,Female,33.0,32928.0,Sedan,Widowed,No,PhD,586.0,No
CUST13293,Male,39.0,94022.0,SUV,Divorced,Yes,Master,703.0,Yes
CUST12161,Female,69.0,37671.0,SUV,Divorced,Yes,High School,749.0,Yes
CUST11136,Male,59.0,47743.0,SUV,Widowed,No,Bachelor,642.0,Yes
CUST10987,Female,32.0,26849.0,Luxury,Married,Yes,Master,768.0,Yes
CUST12549,Male,55.0,29964.0,SUV,Single,No,PhD,779.0,No
CUST10193,Female,44.0,29757.0,SUV,Divorced,Yes,PhD,652.0,Yes
CUST13057,Female,37.0,30928.0,Hatchback,Divorced,No,Master,636.0,No
CUST13246,Male,42.0,37805.0,Luxury,Divorced,No,Master,705.0,Yes
CUST11394,Male,54.0,33159.0,Luxury,Divorced,No,High School,622.0,No
CUST12637,Male,43.0,22341.0,Sedan,Married,Yes,Bachelor,684.0,Yes
CUST10768,Female,29.0,60848.0,Sedan,Married,Yes,Bachelor,677.0,Yes
CUST14869,Female,36.0,39024.0,SUV,Married,No,High School,648.0,Yes
CUST13090,Male,29.0,61786.0,SUV,Divorced,Yes,Master,501.0,Yes
CUST13495,Female,50.0,48285.0,Truck,Married,Yes,High School,676.0,No
CUST13215,Female,35.0,32160.0,Hatchback,Divorced,No,Bachelor,669.0,No
CUST10285,Female,45.0,,Hatchback,Married,Yes,Bachelor,746.0,Yes
CUST14975,Female,38.0,33383.0,Sedan,Single,No,Bachelor,596.0,Yes
CUST10428,Male,43.0,71187.0,SUV,Married,Yes,Bachelor,585.0,Yes
CUST14481,Male,28.0,38713.0,Sedan,Single,Yes,Master,679.0,Yes
CUST12332,Male,33.0,34360.0,SUV,Divorced,No,Bachelor,629.0,Yes
CUST12717,Male,43.0,30281.0,Luxury,Married,Yes,Bachelor,667.0,Yes
CUST12079,Male,20.0,34982.0,SUV,Married,Yes,PhD,616.0,Yes
CUST13389,Female,51.0,46317.0,SUV,Divorced,No,Bachelor,735.0,Yes
CUST10722,Female,55.0,25744.0,SUV,Married,Yes,Bachelor,586.0,Yes
CUST10951,Male,26.0,57126.0,SUV,Married,No,High School,686.0,No
CUST14416,Female,30.0,51307.0,SUV,Married,Yes,Master,755.0,Yes
CUST14399,Female,65.0,40779.0,SUV,Married,Yes,Master,696.0,Yes
CUST12262,Male,42.0,34230.0,Sedan,Married,Yes,Bachelor,820.0,Yes
CUST10989,Female,25.0,52228.0,SUV,Single,Yes,Master,693.0,Yes
CUST13212,Female,47.0,40190.0,Sedan,Single,No,High School,671.0,No
CUST11759,Male,52.0,24180.0,SUV,Married,No,Master,707.0,No
CUST14139,Female,52.0,29463.0,Luxury,Single,No,Bachelor,648.0,No
CUST11724,Female,18.0,24045.0,Sedan,Married,No,High School,600.0,No
CUST10341,Male,58.0,47427.0,Sedan,Widowed,Yes,Bachelor,729.0,No
CUST13701,Female,39.0,41112.0,Truck,Married,No,Bachelor,773.0,Yes
CUST10688,Female,25.0,20000.0,Sedan,Married,Yes,Master,809.0,Yes
CUST13432,Female,32.0,29370.0,SUV,Married,Yes,High School,654.0,No
CUST10966,Male,38.0,74035.0,Hatchback,Divorced,No,PhD,748.0,No
CUST14762,Male,63.0,30800.0,SUV,Single,No,Master,635.0,No
CUST12203,Female,26.0,49327.0,Luxury,Widowed,Yes,Bachelor,600.0,Yes
CUST12713,Female,32.0,28119.0,SUV,Married,Yes,Bachelor,694.0,No
CUST13572,Female,39.0,20000.0,Hatchback,Divorced,Yes,Bachelor,751.0,Yes
CUST11990,Male,45.0,65174.0,Luxury,Divorced,No,Master,727.0,Yes
CUST14512,Male,45.0,42386.0,SUV,Divorced,Yes,Bachelor,684.0,Yes
CUST14778,Male,34.0,23556.0,Luxury,Married,Yes,PhD,762.0,No
CUST13600,Female,33.0,53503.0,SUV,Single,No,Bachelor,696.0,No
CUST14600,Female,31.0,39404.0,Truck,Married,Yes,Master,575.0,Yes
CUST13351,Female,41.0,57963.0,SUV,Married,Yes,Bachelor,720.0,Yes
CUST14686,Male,36.0,42215.0,Luxury,Widowed,No,Master,710.0,Yes
CUST10385,Male,29.0,32968.0,Sedan,Married,No,High School,699.0,Yes
CUST14403,Female,39.0,29632.0,Sedan,Married,Yes,Master,586.0,No
CUST14602,Male,43.0,29056.0,SUV,Married,Yes,Bachelor,705.0,No
CUST10536,Male,27.0,42451.0,Truck,Married,Yes,Master,726.0,Yes
CUST14699,Male,28.0,30619.0,SUV,Married,No,Bachelor,714.0,Yes
CUST13507,Male,46.0,37769.0,SUV,Married,No,Bachelor,696.0,Yes
CUST10201,Female,24.0,51883.0,SUV,Married,Yes,Bachelor,699.0,Yes
CUST11332,Female,54.0,53623.0,Luxury,Married,Yes,Bachelor,740.0,Yes
CUST13502,Male,30.0,42174.0,SUV,Married,Yes,Master,636.0,Yes
CUST12708,Male,44.0,33680.0,Hatchback,Single,Yes,Bachelor,699.0,Yes
CUST14021,Female,28.0,20000.0,Luxury,Single,Yes,PhD,629.0,No
CUST11854,Female,28.0,23749.0,SUV,Married,Yes,Master,630.0,Yes
CUST14502,Male,30.0,27855.0,Luxury,Married,Yes,Master,700.0,Yes
CUST12872,Female,36.0,27905.0,Sedan,Married,Yes,Master,644.0,Yes
CUST13030,Male,28.0,43573.0,Truck,Married,Yes,Bachelor,728.0,Yes
CUST11205,Male,30.0,43835.0,Sedan,Married,No,Master,629.0,Yes
CUST11645,Male,53.0,37677.0,Hatchback,Married,Yes,PhD,659.0,No
CUST13417,Female,36.0,39882.0,Truck,Married,No,Master,695.0,Yes
CUST13476,Male,33.0,33978.0,SUV,Single,Yes,Bachelor,722.0,Yes
CUST12861,Male,27.0,20000.0,Luxury,Married,Yes,High School,684.0,No
CUST11792,Male,44.0,25094.0,SUV,Single,No,High School,737.0,Yes
CUST13797,Male,40.0,29453.0,Sedan,Single,No,Bachelor,619.0,No
CUST13368,Female,43.0,27590.0,SUV,Divorced,No,Master,598.0,Yes
CUST13367,Female,56.0,35828.0,Sedan,Married,Yes,Bachelor,685.0,Yes
CUST13533,Male,30.0,30818.0,Hatchback,Widowed,No,PhD,657.0,No
CUST13449,Male,29.0,35722.0,Truck,Married,No,Bachelor,569.0,Yes
CUST10603,Male,56.0,27479.0,SUV,Married,Yes,Bachelor,657.0,Yes
CUST13056,Male,58.0,34751.0,SUV,Married,No,Bachelor,651.0,No
CUST14393,Male,28.0,41453.0,Truck,Divorced,No,High School,696.0,Yes
CUST10126,Male,31.0,47594.0,SUV,Married,Yes,PhD,587.0,Yes
CUST13876,Male,40.0,36375.0,Sedan,Married,Yes,PhD,688.0,No
CUST12935,Female,27.0,25127.0,SUV,Single,No,Bachelor,746.0,No
CUST13531,Female,32.0,30119.0,Truck,Married,No,Bachelor,687.0,Yes
CUST12730,Female,28.0,33011.0,SUV,Single,Yes,High School,729.0,Yes
CUST10827,Male,46.0,52906.0,Sedan,Divorced,Yes,Master,681.0,No
CUST11639,Female,54.0,33904.0,Truck,Married,No,Bachelor,713.0,No
CUST10984,Female,43.0,30129.0,Luxury,Divorced,Yes,Bachelor,702.0,No
CUST13281,Male,48.0,38918.0,Sedan,Married,No,PhD,570.0,Yes
CUST12413,Female,45.0,21659.0,Hatchback,Married,Yes,High School,673.0,No
CUST12188,Female,37.0,34539.0,Hatchback,Single,Yes,High School,817.0,Yes
CUST14646,Male,38.0,51531.0,Sedan,Single,Yes,Bachelor,848.0,Yes
CUST12443,Male,26.0,53996.0,Truck,Divorced,No,Master,763.0,Yes
CUST10362,Male,44.0,32343.0,Truck,Divorced,Yes,Bachelor,562.0,Yes
CUST12349,Male,26.0,45498.0,SUV,Married,Yes,Bachelor,645.0,Yes
CUST10345,Male,29.0,37131.0,Sedan,Married,Yes,Bachelor,693.0,Yes
CUST10814,Male,24.0,39867.0,Sedan,Single,Yes,Bachelor,729.0,Yes
CUST13205,Female,22.0,25957.0,Hatchback,Married,Yes,Master,788.0,Yes
CUST14192,Female,29.0,28846.0,Sedan,Married,No,Master,615.0,No
CUST14831,Male,34.0,50839.0,Sedan,Married,Yes,Master,709.0,Yes
CUST13325,Male,39.0,20000.0,SUV,Married,Yes,Bachelor,696.0,No
CUST14106,Female,28.0,49812.0,Sedan,Married,No,Master,684.0,Yes
CUST12116,Male,45.0,20000.0,SUV,Single,No,PhD,736.0,Yes
CUST11834,Male,40.0,44533.0,SUV,Married,Yes,Bachelor,702.0,Yes
CUST10793,Female,38.0,35037.0,SUV,Married,Yes,Bachelor,520.0,Yes
CUST14983,Female,42.0,30287.0,Hatchback,Married,Yes,High School,619.0,Yes
CUST12674,Male,26.0,48358.0,SUV,Single,No,Master,645.0,Yes
CUST10094,Female,41.0,36092.0,SUV,Married,No,PhD,717.0,Yes
CUST13756,Female,23.0,35534.0,Truck,Married,Yes,Master,650.0,Yes
CUST12891,Female,41.0,30697.0,Truck,Widowed,Yes,Bachelor,645.0,Yes
CUST12371,Male,37.0,36529.0,Luxury,Divorced,No,Master,635.0,No
CUST14181,Male,25.0,20000.0,Sedan,Divorced,No,PhD,629.0,No
CUST14685,Female,29.0,61271.0,Sedan,Widowed,No,Bachelor,663.0,Yes
CUST13228,Female,55.0,31165.0,SUV,Divorced,No,Bachelor,664.0,Yes
CUST12853,Female,28.0,33756.0,Luxury,Divorced,No,High School,722.0,Yes
CUST12912,Female,35.0,44456.0,Truck,Married,No,Master,716.0,Yes
CUST11865,Male,55.0,20000.0,Truck,Married,No,Bachelor,638.0,No
CUST11857,Female,52.0,61015.0,Sedan,Married,Yes,PhD,593.0,Yes
CUST12645,Male,30.0,21810.0,Luxury,Divorced,No,Bachelor,729.0,No
CUST12243,Male,39.0,48744.0,Luxury,Divorced,No,Master,613.0,No
CUST12336,Male,54.0,23919.0,Hatchback,Single,No,High School,706.0,No
CUST10950,Male,25.0,35502.0,Sedan,Married,Yes,Bachelor,602.0,Yes
CUST13068,Male,33.0,52563.0,Hatchback,Married,No,Bachelor,655.0,Yes
CUST11120,Male,46.0,47653.0,Sedan,Married,Yes,Master,718.0,Yes
CUST12597,Female,44.0,58039.0,Truck,Single,No,Bachelor,618.0,No
CUST12204,Male,28.0,33871.0,SUV,Divorced,No,Bachelor,605.0,No
CUST10419,Male,55.0,23242.0,SUV,Divorced,Yes,Master,760.0,No
CUST10922,Male,40.0,76232.0,Hatchback,Married,Yes,Master,598.0,No
CUST11254,Male,28.0,30391.0,Sedan,Single,No,High School,743.0,Yes
CUST10477,Female,21.0,35431.0,Luxury,Single,Yes,Bachelor,729.0,No
CUST12035,Male,54.0,23963.0,SUV,Divorced,Yes,Master,774.0,Yes
CUST11202,Female,64.0,47541.0,SUV,Married,Yes,High School,711.0,Yes
CUST12626,Female,52.0,31408.0,SUV,Married,No,Bachelor,641.0,Yes
CUST14854,Female,19.0,46466.0,SUV,Married,No,Master,644.0,No
CUST11970,Male,26.0,41971.0,Sedan,Married,Yes,High School,712.0,Yes
CUST13110,Male,56.0,52210.0,Hatchback,Married,Yes,Master,550.0,Yes
CUST14018,Male,34.0,34855.0,Luxury,Single,No,High School,630.0,No
CUST12151,Male,29.0,23022.0,SUV,Married,Yes,PhD,738.0,Yes
CUST13687,Male,52.0,58645.0,Sedan,Married,Yes,Master,663.0,Yes
CUST11997,Male,31.0,28878.0,SUV,Single,No,Bachelor,679.0,No
CUST14033,Female,30.0,40651.0,Sedan,Married,No,Master,697.0,Yes
CUST13054,Female,44.0,26571.0,Hatchback,Widowed,No,Bachelor,567.0,No
CUST11248,Female,39.0,45551.0,Hatchback,Widowed,No,High School,789.0,No
CUST12192,Female,55.0,61313.0,SUV,Married,Yes,PhD,651.0,No
CUST12712,Female,36.0,30773.0,SUV,Married,Yes,Master,727.0,Yes
CUST10992,Male,40.0,24921.0,Sedan,Divorced,No,Master,657.0,No
CUST12190,Male,39.0,53279.0,SUV,Married,Yes,Master,583.0,Yes
CUST13762,Male,49.0,36778.0,Truck,Married,Yes,Master,589.0,Yes
CUST13597,Female,60.0,33088.0,SUV,Married,No,Bachelor,751.0,Yes
CUST11318,Male,31.0,34706.0,SUV,Married,Yes,PhD,648.0,Yes
CUST11863,Male,58.0,55770.0,SUV,Married,Yes,Bachelor,680.0,Yes
CUST12343,Male,43.0,36747.0,SUV,Single,No,Master,657.0,No
CUST12449,Male,43.0,47671.0,SUV,Married,Yes,Master,655.0,Yes
CUST12136,Male,46.0,59023.0,SUV,Divorced,No,Bachelor,621.0,No
CUST11065,Male,31.0,49671.0,SUV,Single,No,Bachelor,687.0,Yes
CUST14997,Male,36.0,93258.0,Luxury,Divorced,No,Master,723.0,Yes
CUST12621,Female,29.0,54208.0,Truck,Single,No,High School,630.0,Yes
CUST10077,Female,27.0,35952.0,SUV,Widowed,No,Master,684.0,Yes
CUST12898,Male,22.0,22614.0,Truck,Married,Yes,Bachelor,593.0,No
CUST11314,Male,51.0,57313.0,Luxury,Married,Yes,Bachelor,599.0,No
CUST14405,Male,65.0,39911.0,Sedan,Divorced,Yes,PhD,730.0,Yes
CUST10872,Male,38.0,42012.0,Hatchback,Single,No,Master,643.0,Yes
CUST13850,Male,60.0,25763.0,Luxury,Divorced,No,Master,616.0,No
CUST14823,Male,23.0,43023.0,SUV,Married,No,Bachelor,606.0,Yes
CUST12965,Male,51.0,22408.0,Hatchback,Married,No,PhD,775.0,Yes
CUST13391,Male,52.0,55769.0,Sedan,Married,Yes,Master,698.0,Yes
CUST12560,Female,48.0,22672.0,SUV,Married,Yes,Master,736.0,Yes
CUST14933,Male,39.0,49706.0,Truck,Married,No,Master,715.0,Yes
CUST12635,Female,42.0,48627.0,SUV,Married,Yes,Bachelor,542.0,Yes
CUST13530,Female,33.0,20000.0,Sedan,Single,Yes,Master,717.0,No
CUST10375,Male,29.0,40750.0,Hatchback,Divorced,No,Master,651.0,No
CUST11908,Female,66.0,29715.0,Hatchback,Married,Yes,Master,597.0,Yes
CUST14365,Male,26.0,20000.0,SUV,Single,No,High School,788.0,No
CUST14412,Female,44.0,44148.0,SUV,Married,No,High School,633.0,No
CUST14027,Male,39.0,30144.0,Sedan,Married,No,Master,722.0,No
CUST11604,Female,53.0,45102.0,Truck,Single,No,Master,705.0,No
CUST11118,Male,27.0,20000.0,Sedan,Married,No,Bachelor,748.0,Yes
CUST13677,Male,33.0,21558.0,Sedan,Single,No,Bachelor,653.0,No
CUST13490,Male,27.0,28874.0,Hatchback,Single,Yes,Master,611.0,No
CUST14900,Female,43.0,38747.0,Hatchback,Married,Yes,High School,681.0,Yes
CUST12958,Female,30.0,48641.0,Sedan,Married,Yes,PhD,591.0,Yes
CUST11994,Male,45.0,40123.0,Truck,Single,No,Bachelor,620.0,No
CUST14992,Male,30.0,53392.0,Hatchback,Single,No,Bachelor,691.0,No
CUST14388,Male,30.0,28815.0,Truck,Married,No,Bachelor,668.0,Yes
CUST12376,Female,64.0,38185.0,SUV,Married,Yes,High School,651.0,Yes
CUST11342,Female,45.0,21640.0,Truck,Single,Yes,Master,746.0,No
CUST10320,Male,18.0,52105.0,Sedan,Married,Yes,Master,725.0,Yes
CUST11619,Male,46.0,52520.0,Sedan,Married,Yes,Bachelor,641.0,Yes
CUST13713,Male,27.0,69130.0,Hatchback,Single,No,High School,729.0,Yes
CUST12060,Female,25.0,32471.0,Hatchback,Married,Yes,Master,649.0,Yes
CUST12219,Male,36.0,23936.0,Truck,Widowed,Yes,Bachelor,578.0,No
CUST11673,Male,44.0,25909.0,Sedan,Married,Yes,Master,680.0,Yes
CUST10260,Female,38.0,39429.0,SUV,Widowed,Yes,Bachelor,655.0,Yes
CUST14450,Male,29.0,33588.0,Luxury,Married,No,Master,677.0,No
CUST12039,Female,42.0,20000.0,SUV,Single,Yes,Bachelor,690.0,Yes
CUST10901,Male,29.0,57357.0,Sedan,Divorced,No,PhD,665.0,Yes
CUST13744,Male,44.0,44521.0,SUV,Single,Yes,High School,743.0,Yes
CUST12026,Male,31.0,40750.0,Hatchback,Widowed,Yes,PhD,698.0,No
CUST14234,Female,65.0,41081.0,SUV,Married,No,Master,799.0,Yes
CUST11917,Female,18.0,54564.0,Truck,Married,Yes,Bachelor,737.0,Yes
CUST11828,Male,46.0,48164.0,Hatchback,Married,Yes,Bachelor,645.0,Yes
CUST11573,Female,55.0,28841.0,Hatchback,Single,No,Master,710.0,No
CUST14427,Female,59.0,35279.0,Sedan,Married,Yes,Bachelor,617.0,Yes
CUST14208,Female,39.0,44862.0,Truck,Married,No,High School,687.0,No
CUST10224,Male,59.0,46807.0,Hatchback,Single,Yes,Bachelor,637.0,No
CUST10723,Male,26.0,43580.0,Luxury,Married,No,High School,519.0,No
CUST14518,Male,36.0,36507.0,SUV,Divorced,Yes,Bachelor,692.0,Yes
CUST11141,Female,57.0,70479.0,Sedan,Single,Yes,Bachelor,713.0,Yes
CUST12762,Female,29.0,45051.0,Luxury,Single,No,Bachelor,757.0,Yes
CUST10846,Female,30.0,26731.0,Luxury,Married,Yes,PhD,658.0,No
CUST12551,Female,69.0,41837.0,Sedan,Widowed,No,Bachelor,654.0,Yes
CUST12928,Female,36.0,43260.0,Truck,Single,No,PhD,748.0,No
CUST10117,Male,39.0,30881.0,SUV,Single,No,High School,773.0,Yes
CUST10645,Female,29.0,21064.0,Hatchback,Married,No,Bachelor,626.0,No
CUST10003,Female,40.0,54785.0,SUV,Married,Yes,Bachelor,752.0,Yes
CUST14170,Female,26.0,56747.0,SUV,Married,Yes,PhD,661.0,Yes
CUST10467,Female,27.0,49531.0,Sedan,Married,Yes,PhD,692.0,Yes
CUST10005,Female,36.0,34333.0,Truck,Single,No,High School,627.0,No
CUST10919,Male,38.0,31642.0,Truck,Married,No,Bachelor,665.0,Yes
CUST12595,Female,20.0,47162.0,Hatchback,Married,Yes,Bachelor,587.0,No
CUST11063,Female,45.0,48775.0,Luxury,Divorced,No,High School,754.0,Yes
CUST12590,Female,40.0,39371.0,Sedan,Married,Yes,Bachelor,673.0,No
CUST10242,Female,68.0,29032.0,Truck,Married,Yes,Bachelor,748.0,No
CUST11160,Female,49.0,55517.0,SUV,Single,Yes,PhD,698.0,Yes
CUST12870,Male,33.0,39007.0,Sedan,Widowed,No,Bachelor,674.0,Yes
CUST13735,Male,18.0,32806.0,Truck,Widowed,No,Master,692.0,No
CUST12397,Female,25.0,20000.0,Truck,Married,Yes,Bachelor,562.0,No
CUST13517,Female,32.0,35664.0,Truck,Married,No,PhD,709.0,Yes
CUST13421,Male,38.0,29083.0,Luxury,Married,Yes,Master,663.0,No
CUST12563,Male,33.0,43785.0,Sedan,Single,No,Master,516.0,Yes
CUST11605,Male,59.0,44157.0,Sedan,Married,Yes,High School,610.0,Yes
CUST14864,Female,64.0,25656.0,Sedan,Married,Yes,PhD,719.0,Yes
CUST12324,Female,28.0,29042.0,Sedan,Single,Yes,High School,612.0,Yes
CUST12709,Male,49.0,36243.0,Hatchback,Married,No,High School,734.0,No
CUST14431,Male,35.0,20626.0,Sedan,Single,No,Bachelor,718.0,No
CUST11312,Male,31.0,52115.0,SUV,Married,Yes,High School,649.0,Yes
CUST13448,Female,19.0,37829.0,SUV,Married,Yes,Bachelor,730.0,No
CUST13812,Female,46.0,46180.0,Sedan,Divorced,No,Master,588.0,Yes
CUST14689,Female,34.0,28483.0,Sedan,Single,No,Master,602.0,Yes
CUST12362,Female,30.0,38022.0,SUV,Married,No,Master,637.0,Yes
CUST11975,Male,45.0,40109.0,Sedan,Married,No,Bachelor,687.0,No
CUST13514,Female,40.0,71889.0,SUV,Married,No,Bachelor,718.0,Yes
CUST11761,Male,36.0,55784.0,SUV,Widowed,No,Bachelor,708.0,Yes
CUST12739,Male,32.0,33969.0,Sedan,Married,Yes,High School,540.0,Yes
CUST14693,Female,45.0,43378.0,Sedan,Married,No,Master,600.0,Yes
CUST12472,Female,34.0,35856.0,Sedan,Single,No,Bachelor,726.0,Yes
CUST14007,Male,40.0,56360.0,SUV,Single,Yes,Master,765.0,Yes
CUST11493,Male,35.0,39553.0,Truck,Single,No,High School,701.0,Yes
CUST14206,Male,43.0,23510.0,Luxury,Married,Yes,Bachelor,619.0,No
CUST12158,Male,36.0,29609.0,SUV,Married,Yes,PhD,728.0,Yes
CUST11169,Female,38.0,38623.0,Sedan,Single,Yes,Master,676.0,Yes
CUST14549,Male,44.0,44240.0,Luxury,Married,No,High School,707.0,No
CUST10232,Female,30.0,69973.0,Sedan,Single,No,Master,729.0,Yes
CUST10066,Female,48.0,31511.0,Sedan,Married,Yes,Bachelor,685.0,Yes
CUST11603,Male,44.0,38288.0,SUV,Married,Yes,Master,686.0,Yes
CUST13283,Female,25.0,45626.0,Hatchback,Divorced,No,Bachelor,586.0,Yes
CUST13596,Male,22.0,20000.0,SUV,Divorced,No,Master,634.0,No
CUST10125,Female,67.0,49884.0,Hatchback,Married,Yes,PhD,731.0,Yes
CUST11296,Male,55.0,46937.0,Sedan,Married,No,Master,640.0,Yes
CUST11976,Male,29.0,47789.0,SUV,Widowed,Yes,Master,672.0,No
